X_Target,Y_Target
65.67233276,2.770069838
65.80354309,2.818177223
65.93460846,2.866684914
66.06552124,2.915592194
66.19628906,2.964898586
66.32689667,3.014603615
66.45735168,3.064706802
66.58764648,3.115207672
66.7177887,3.166105509
66.84777069,3.217399836
66.97759247,3.269090176
67.10725403,3.321176052
67.23675537,3.37365675
67.36608887,3.42653203
67.49525452,3.479801178
67.62425995,3.533463478
67.75309753,3.587518454
67.88175964,3.641965628
68.01026154,3.696804523
68.13858795,3.752034426
68.26673889,3.807654858
68.39471436,3.863664865
68.52252197,3.920064449
68.65014648,3.976852655
68.77759552,4.034029007
68.90486908,4.091592789
69.03195953,4.149543762
69.15887451,4.207880974
69.28559875,4.266603947
69.41213989,4.325711727
69.53850555,4.385204315
69.66467285,4.445080757
69.79066467,4.505340576
69.91645813,4.565983295
70.04206848,4.627007961
70.16748047,4.688414097
70.29270935,4.750201225
70.41773987,4.812368393
70.54257965,4.874915123
70.66722107,4.937841415
70.79166412,5.001145363
70.91590881,5.064827442
71.03996277,5.1288867
71.16381073,5.193322182
71.2874527,5.258133888
71.41090393,5.323320389
71.53414154,5.388881683
71.65718079,5.454816818
71.78001404,5.521125317
71.90263367,5.587806702
72.02505493,5.654859543
72.14726257,5.72228384
72.26925659,5.790079117
72.39104462,5.858244419
72.51261902,5.926778793
72.6339798,5.995681763
72.75512695,6.06495285
72.87605286,6.134591579
72.99676514,6.204596996
73.11726379,6.274968147
73.2375412,6.345705032
73.35759735,6.416806221
73.47743225,6.488271713
73.5970459,6.560100555
73.71643829,6.632292271
73.83560944,6.704845905
73.9545517,6.777760506
74.07326508,6.851036072
74.19174957,6.92467165
74.31001282,6.998666763
74.42804718,7.073020458
74.54584503,7.147732735
74.663414,7.222802162
74.78075409,7.298228264
74.8978653,7.37401104
75.01473236,7.450149059
75.13137054,7.526641846
75.24777222,7.603489399
75.36393738,7.680689812
75.47986603,7.758243561
75.59555054,7.836149216
75.71099854,7.914405823
75.82620239,7.993013859
75.94116974,8.07197094
76.05589294,8.151277542
76.17037201,8.230933189
76.28460693,8.310936928
76.39859009,8.39128685
76.5123291,8.47198391
76.62582397,8.553026199
76.73906708,8.634413719
76.85205841,8.716146469
76.9648056,8.798222542
77.07730103,8.880640984
77.18953705,8.963402748
77.3015213,9.046504974
77.41325378,9.129948616
77.5247345,9.213732719
77.63594818,9.297856331
77.74691772,9.382318497
77.85762024,9.467118263
77.96806335,9.552254677
78.07824707,9.637728691
78.18817139,9.723537445
78.2978363,9.809681892
78.40723419,9.896160126
78.51636505,9.982971191
78.62523651,10.07011509
78.73384094,10.15759087
78.84217072,10.24539661
78.95024109,10.33353424
79.0580368,10.42199993
79.16556549,10.51079559
79.27282715,10.59991837
79.37980652,10.68936825
79.48651886,10.77914429
79.59296417,10.86924648
79.6991272,10.95967293
79.80501556,11.05042458
79.91062927,11.14149857
80.01596069,11.2328949
80.12101746,11.32461262
80.22579193,11.41665077
80.33029175,11.50901031
80.43450928,11.60168743
80.53843689,11.69468403
80.64208984,11.78799725
80.74545288,11.88162708
80.84853363,11.97557259
80.95132446,12.06983376
81.05383301,12.16440868
81.15605164,12.25929642
81.25798035,12.354496
81.35962677,12.45000839
81.46097565,12.54583073
81.56203461,12.64196205
81.66279602,12.73840332
81.76326752,12.83515263
81.86344147,12.93220806
81.9633255,13.02957058
82.06291199,13.12723827
82.16220093,13.22521019
82.26119232,13.32348633
82.35987854,13.42206478
82.45826721,13.5209446
82.55635834,13.62012577
82.65414429,13.71960735
82.75163269,13.81938744
82.84880829,13.91946602
82.94568634,14.01984215
83.04225922,14.12051392
83.13852692,14.22148132
83.23448181,14.32274342
83.33013153,14.42429924
83.42546844,14.52614689
83.52050018,14.62828732
83.61521912,14.73071766
83.70962524,14.83343792
83.80371857,14.93644714
83.89749908,15.03974342
83.99095917,15.14332771
84.08411407,15.2471981
84.17694855,15.35135269
84.26946259,15.45579147
84.36166382,15.5605135
84.45354462,15.66551781
84.54509735,15.7708025
84.63633728,15.87636757
84.72725677,15.98221207
84.81784821,16.08833504
84.90812683,16.19473457
84.99806976,16.30141068
85.08769226,16.40836143
85.17698669,16.51558685
85.26596069,16.62308502
85.354599,16.73085594
85.44291687,16.83889771
85.53089905,16.9472084
85.61855316,17.05578995
85.70587921,17.16463852
85.79286957,17.27375412
85.87953186,17.38313675
85.96585083,17.4927845
86.05184937,17.60269547
86.13750458,17.71286964
86.2228241,17.82330513
86.30780792,17.93400192
86.39244843,18.04496002
86.47676086,18.15617561
86.56072998,18.2676487
86.64435577,18.37937927
86.72764587,18.49136353
86.81059265,18.60360527
86.89319611,18.71609879
86.97545624,18.82884598
87.05737305,18.94184303
87.1389389,19.05509186
87.22016907,19.16858864
87.30104828,19.28233528
87.38158417,19.39632797
87.4617691,19.51056671
87.54160309,19.62504959
87.62109375,19.73977852
87.70022583,19.85474968
87.77901459,19.96996117
87.85745239,20.08541489
87.93553162,20.20110703
88.01325989,20.31703949
88.09063721,20.43320656
88.16765594,20.54961205
88.24432373,20.66625214
88.32063293,20.78312683
88.39658356,20.90023422
88.4721756,21.0175724
88.54741669,21.13514328
88.62229156,21.25294304
88.69680786,21.37096977
88.77096558,21.48922539
88.84476471,21.60770798
88.91819763,21.72641563
88.99127197,21.84534645
89.0639801,21.96450043
89.13632965,22.08387566
89.20830536,22.20347214
89.27992249,22.32328987
89.3511734,22.44332504
89.42205811,22.56357574
89.49256897,22.68404388
89.56272125,22.80472755
89.63249969,22.92562485
89.7019043,23.04673576
89.77095032,23.16805649
89.83961487,23.28958893
89.90791321,23.41133118
89.97583771,23.53327942
90.043396,23.65543747
90.11057281,23.77779961
90.17738342,23.90036774
90.24381256,24.02313805
90.30986786,24.14611244
90.37555695,24.26928711
90.44085693,24.39266205
90.50578308,24.51623535
90.57033539,24.64000702
90.63451385,24.76397514
90.69830322,24.88813972
90.76171875,25.01249695
90.82475281,25.13704872
90.8874054,25.26179123
90.94968414,25.38672638
91.01157379,25.51184845
91.07308197,25.63716125
91.13420868,25.76266098
91.19494629,25.88834572
91.25531006,26.01421547
91.31528473,26.14027023
91.3748703,26.2665062
91.4340744,26.39292526
91.4928894,26.51952362
91.55132294,26.64630127
91.60936737,26.77325439
91.66702271,26.90038681
91.72428894,27.0276947
91.78116608,27.15517426
91.83765411,27.28282928
91.89375305,27.41065598
91.94945526,27.53865242
92.004776,27.66681862
92.05970001,27.79515266
92.11423492,27.92365456
92.16837311,28.05232239
92.22211456,28.18115425
92.27547455,28.31014824
92.32843018,28.43930626
92.3809967,28.5686245
92.4331665,28.69810295
92.48493958,28.82773972
92.53631592,28.95753479
92.58729553,29.08748627
92.63787842,29.21759224
92.68806458,29.3478508
92.737854,29.47826195
92.7872467,29.60882568
92.83623505,29.73953819
92.88482666,29.87040138
92.93302155,30.00141144
92.98081207,30.13256645
93.02820587,30.26386833
93.07519531,30.39531517
93.1217804,30.52690315
93.16796875,30.65863228
93.21375275,30.79050255
93.25913239,30.92251205
93.3041153,31.05465889
93.34868622,31.18694115
93.39285278,31.31936073
93.43662262,31.45191383
93.47998047,31.58460045
93.52293396,31.71741676
93.56548309,31.85036659
93.60762787,31.98344231
93.64936829,32.11664963
93.69069672,32.24998093
93.73162079,32.38343811
93.77213287,32.51702118
93.8122406,32.6507225
93.85193634,32.78454971
93.89122772,32.91849899
93.93010712,33.05256271
93.96858215,33.1867485
94.00663757,33.32104874
94.04428864,33.45546341
94.08152771,33.58999634
94.11836243,33.72463989
94.15477753,33.85939407
94.19078064,33.99425888
94.22637939,34.12923431
94.26155853,34.26431656
94.29633331,34.39950562
94.33068848,34.53480148
94.36463165,34.67020035
94.39816284,34.80570602
94.43127441,34.94130707
94.463974,35.07701111
94.4962616,35.21281433
94.52813721,35.34871674
94.5595932,35.48471451
94.59063721,35.62080765
94.6212616,35.75699615
94.651474,35.89327621
94.68126678,36.02964783
94.71063995,36.16611099
94.73960114,36.3026619
94.76815033,36.43930054
94.79627228,36.57602692
94.82398224,36.71283722
94.85127258,36.84973145
94.87814331,36.98670578
94.90460205,37.12376785
94.93063354,37.26090622
94.95625305,37.39812088
94.98145294,37.53541565
95.00623322,37.67278671
95.03058624,37.81023407
95.05452728,37.94775391
95.07804871,38.08534622
95.10115051,38.22301102
95.12382507,38.36074448
95.14608765,38.4985466
95.16792297,38.63641357
95.18933868,38.77434921
95.21033478,38.9123497
95.23091125,39.05041504
95.25106049,39.1885376
95.2707901,39.32672501
95.2901001,39.46496964
95.30898285,39.6032753
95.32744598,39.74163818
95.3454895,39.88005447
95.36310577,40.01852417
95.38030243,40.15705109
95.39707947,40.29562759
95.41342926,40.43425369
95.42935181,40.57292938
95.44485474,40.71165466
95.45993805,40.85042572
95.47458649,40.98924255
95.48882294,41.12810516
95.50263214,41.26700974
95.5160141,41.40595245
95.52896881,41.54493713
95.54150391,41.68396378
95.55361938,41.82302475
95.56529999,41.96212387
95.57656097,42.10125732
95.58740234,42.24042511
95.59780884,42.37962341
95.60779572,42.51885223
95.61735535,42.65811539
95.62649536,42.79740524
95.6352005,42.9367218
95.64348602,43.07606125
95.6513443,43.21543121
95.65878296,43.35482025
95.66578674,43.49423218
95.67237091,43.63366699
95.67852783,43.77312088
95.68425751,43.91259003
95.68956757,44.05207825
95.69444275,44.19158173
95.69889832,44.33110046
95.70292664,44.47063065
95.70652771,44.61017227
95.70970154,44.74972534
95.71245575,44.88928986
95.71477509,45.02885818
95.7166748,45.16843414
95.71814728,45.30801773
95.71918488,45.44760132
95.71981049,45.58718872
95.72000122,45.72677994
95.71976471,45.86636734
95.71910858,46.00595474
95.71801758,46.14554214
95.71650696,46.28512192
95.71456909,46.42469788
95.71220398,46.56427002
95.70941162,46.70383072
95.70619965,46.84338379
95.7025528,46.98292542
95.69848633,47.1224556
95.69399261,47.26197433
95.68907166,47.401474
95.68372345,47.54096222
95.677948,47.68043518
95.67175293,47.81988525
95.66513062,47.95932007
95.65808105,48.09873199
95.65060425,48.23812103
95.6427002,48.37748718
95.63437653,48.51683044
95.62562561,48.65614319
95.61644745,48.79543304
95.60684204,48.93469238
95.59681702,49.0739212
95.58636475,49.21311951
95.57548523,49.35228729
95.5641861,49.49142075
95.55245972,49.63051605
95.54030609,49.76957703
95.52772522,49.90859985
95.51472473,50.04758453
95.50130463,50.18652725
95.48744965,50.32542801
95.47318268,50.46429062
95.45848083,50.60310364
95.44335938,50.74187469
95.4278183,50.88059616
95.41184998,51.01927185
95.39546204,51.15789413
95.37864685,51.29647064
95.36140442,51.43499374
95.34375,51.57346344
95.32566071,51.71187592
95.30715942,51.85023499
95.2882309,51.98853683
95.26888275,52.12678146
95.24910736,52.26496506
95.22891235,52.40308762
95.20829773,52.54114914
95.18726349,52.67914581
95.165802,52.81707764
95.14392853,52.95494461
95.12162781,53.09274292
95.09890747,53.23047256
95.07575989,53.36813354
95.05220032,53.50572205
95.02822113,53.64323807
95.00382233,53.78068161
94.97899628,53.91804886
94.95375824,54.055336
94.92810059,54.19255066
94.90202332,54.32968521
94.87552643,54.46673965
94.84860992,54.60371017
94.82128143,54.74060059
94.79353333,54.87740707
94.7653656,55.01412582
94.73677826,55.15076065
94.7077713,55.28730392
94.67835236,55.42376328
94.64852142,55.56012726
94.61827087,55.6964035
94.58760071,55.83258438
94.55651855,55.96866989
94.52501678,56.10466003
94.49310303,56.24055481
94.46077728,56.37635422
94.42803192,56.51205063
94.39487457,56.64764786
94.36130524,56.78314209
94.32731628,56.91853333
94.29292297,57.05382156
94.25811005,57.18900299
94.22288513,57.32407761
94.18724823,57.45904541
94.15120697,57.59390259
94.11474609,57.72864914
94.07787323,57.86328125
94.04059601,57.99780273
94.00289917,58.13220978
93.96479797,58.26650238
93.92629242,58.40067673
93.88736725,58.53473282
93.84803772,58.66867065
93.8082962,58.80248642
93.76815033,58.93618011
93.72759247,59.06975174
93.68663025,59.20319748
93.64526367,59.33651733
93.60348511,59.4697113
93.56130219,59.60277557
93.51870728,59.73571396
93.47571564,59.86851883
93.43231201,60.00119019
93.38851166,60.13373184
93.34429932,60.26613998
93.29968262,60.3984108
93.25466919,60.53054428
93.20924377,60.66253662
93.16342163,60.79439545
93.11719513,60.92610931
93.07056427,61.05768585
93.02353668,61.18911743
92.97610474,61.32040405
92.92827606,61.45154572
92.88004303,61.5825386
92.83141327,61.71338654
92.78238678,61.84408188
92.73295593,61.97463226
92.68312836,62.10502625
92.63290405,62.23527145
92.58227539,62.36536026
92.53125763,62.49529266
92.47984314,62.62507248
92.42803192,62.75469208
92.37582397,62.88415146
92.3232193,63.01345444
92.2702179,63.14259338
92.21682739,63.27157211
92.16304779,63.40038681
92.10886383,63.52903748
92.0542984,63.65752029
91.99933624,63.78583527
91.94397736,63.91398239
91.888237,64.04196167
91.83209991,64.16976929
91.77557373,64.29740143
91.71865845,64.42486572
91.66135406,64.55215454
91.60366058,64.67926788
91.545578,64.80619812
91.48711395,64.93296051
91.4282608,65.05953979
91.36901855,65.18593597
91.30939484,65.31214905
91.24938202,65.43818665
91.18898773,65.56403351
91.12820435,65.6897049
91.06704712,65.81517792
91.00550079,65.94047546
90.943573,66.06557465
90.88126373,66.19049072
90.818573,66.31520844
90.75550079,66.43974304
90.69204712,66.56407928
90.6282196,66.68822479
90.56401062,66.81217194
90.49942017,66.93592072
90.43445587,67.05947876
90.36911011,67.18283081
90.30339813,67.3059845
90.23730469,67.42893982
90.17082977,67.55168915
90.10398865,67.67423248
90.03677368,67.79657745
89.96918488,67.91871643
89.9012146,68.04064178
89.83288574,68.16236877
89.76417542,68.28388214
89.69509888,68.40518188
89.62565613,68.52627563
89.55583954,68.64714813
89.48564911,68.76781464
89.4151001,68.88826752
89.34417725,69.00849915
89.27288818,69.12851715
89.20123291,69.2483139
89.12921906,69.3678894
89.05683136,69.48725128
88.98408508,69.60639191
88.9109726,69.72530365
88.83750153,69.84399414
88.76366425,69.96245575
88.68946838,70.08069611
88.61490631,70.19870758
88.53999329,70.3164978
88.46471405,70.43405151
88.38907623,70.55137634
88.31307983,70.66847229
88.23673248,70.78533173
88.16002655,70.90195465
88.08296204,71.01834869
88.00554657,71.13450623
87.92777252,71.25042725
87.84964752,71.36610413
87.77116394,71.48155212
87.69233704,71.59674835
87.61315155,71.7117157
87.53362274,71.82643127
87.45373535,71.94090271
87.37350464,72.05513763
87.29292297,72.16912079
87.21199799,72.2828598
87.13072205,72.39635468
87.04910278,72.50959778
86.96713257,72.62258911
86.88482666,72.73532867
86.8021698,72.8478241
86.71916962,72.96006012
86.63583374,73.07204437
86.55214691,73.18376923
86.46812439,73.29524231
86.38376617,73.40645599
86.29906464,73.51741791
86.2140274,73.62811279
86.12864685,73.73855591
86.0429306,73.84873199
85.95688629,73.95864105
85.87049866,74.06829834
85.78377533,74.17768097
85.69672394,74.2868042
85.60933685,74.3956604
85.5216217,74.50424957
85.43357086,74.61257172
85.34519196,74.7206192
85.25648499,74.82839966
85.16744232,74.93590546
85.07807922,75.04314423
84.98838806,75.15010834
84.89836884,75.25679779
84.80802155,75.36321259
84.71735382,75.46934509
84.62636566,75.57521057
84.53504944,75.68078613
84.44341278,75.78609467
84.35145569,75.89111328
84.25917816,75.99585724
84.1665802,76.10031128
84.0736618,76.20449066
83.9804306,76.30838013
83.88687897,76.4119873
83.79301453,76.51530457
83.69882965,76.61833954
83.60433197,76.72108459
83.50952911,76.82353973
83.41440582,76.92570496
83.31896973,77.02758026
83.22322845,77.12916565
83.12717438,77.23045349
83.03081512,77.33145142
82.93414307,77.43215179
82.83716583,77.53255463
82.73988342,77.63266754
82.64229584,77.73248291
82.54440308,77.8319931
82.44621277,77.93120575
82.34770966,78.03012085
82.248909,78.1287384
82.14981079,78.22704315
82.05041504,78.32505035
81.95071411,78.42276001
81.85071564,78.52015686
81.75041962,78.61724854
81.64983368,78.71403503
81.5489502,78.81051636
81.44776917,78.90668488
81.34629822,79.00254822
81.24453735,79.09809875
81.14247894,79.19333649
81.04013062,79.28826904
80.9375,79.38288116
80.83457184,79.47718048
80.73136139,79.57116699
80.62786865,79.6648407
80.524086,79.75819397
80.42002106,79.85123444
80.3156662,79.94394684
80.21103668,80.03634644
80.10611725,80.12843323
80.00092316,80.22019196
79.89544678,80.31163025
79.78969574,80.40274048
79.68366241,80.49353027
79.57735443,80.58399963
79.47077179,80.67414093
79.36390686,80.76396179
79.2567749,80.85345459
79.14936829,80.94261169
79.04169464,81.03144836
78.93374634,81.11995697
78.82553101,81.20812988
78.71704102,81.29597473
78.60829163,81.38348389
78.49926758,81.47066498
78.38998413,81.55751038
78.28043365,81.64402771
78.17061615,81.73020172
78.06053925,81.81604767
77.95020294,81.90155029
77.83959961,81.98671722
77.72874451,82.07154846
77.61762238,82.15604401
77.50624847,82.24019623
77.39461517,82.32400513
77.2827301,82.40747833
77.17059326,82.49060822
77.05819702,82.57338715
76.94554901,82.65583038
76.83264923,82.7379303
76.71950531,82.81967926
76.60610962,82.90109253
76.49246216,82.98214722
76.37857056,83.06285858
76.26443481,83.14322662
76.15005493,83.22324371
76.03542328,83.30290985
75.92055511,83.38222504
75.80544281,83.46118927
75.69009399,83.53980255
75.57450104,83.61806488
75.45867157,83.69596863
75.34260559,83.77352142
75.2263031,83.85072327
75.1097641,83.92756653
74.99299622,84.00405121
74.87599182,84.08017731
74.75875092,84.15595245
74.64128876,84.23136902
74.52359009,84.30641937
74.40566254,84.38111877
74.2875061,84.45545197
74.16912842,84.52942657
74.05052185,84.60303497
73.93169403,84.67628479
73.81264496,84.74917603
73.693367,84.82169342
73.57387543,84.89385223
73.45415497,84.96564484
73.33422089,85.03707123
73.21407318,85.10813904
73.09370422,85.17882538
72.97312164,85.24915314
72.85232544,85.31911469
72.73131561,85.38870239
72.61009216,85.45791626
72.48866272,85.52676392
72.36701965,85.59523773
72.24517059,85.66334534
72.12310791,85.7310791
72.00084686,85.79843903
71.87837219,85.86542511
71.75569916,85.93203735
71.63282776,85.99827576
71.50975037,86.06413269
71.38646698,86.12961578
71.26299286,86.19472504
71.13931274,86.25946045
71.01544189,86.32381439
70.89137268,86.38778687
70.76711273,86.4513855
70.64265442,86.51460266
70.51800537,86.57743835
70.39315796,86.63989258
70.26812744,86.70196533
70.14290619,86.76365662
70.01750183,86.82496643
69.89190674,86.88588715
69.76612854,86.94643402
69.64015961,87.0065918
69.5140152,87.06636047
69.38768768,87.12574768
69.26117706,87.18475342
69.13449097,87.24336243
69.00762177,87.30158997
68.88057709,87.35942841
68.75335693,87.41688538
68.6259613,87.47394562
68.4983902,87.53062439
68.37064362,87.58690643
68.24273682,87.64279938
68.11464691,87.69830322
67.98639679,87.75341034
67.85797882,87.80813599
67.72939301,87.8624649
67.60063934,87.91639709
67.47172546,87.96994019
67.34264374,88.02308655
67.21340942,88.07583618
67.08400726,88.12819672
66.95444489,88.18016052
66.82472992,88.2317276
66.69485474,88.28289795
66.56481934,88.33367157
66.43463898,88.38404846
66.3042984,88.43402863
66.17381287,88.48361206
66.04316711,88.53279114
65.9123764,88.58157349
65.78144073,88.62995911
65.65035248,88.67794037
65.51911926,88.7255249
65.38774872,88.77270508
65.25622559,88.81948853
65.12456512,88.86586761
64.9927597,88.91184235
64.86081696,88.95742035
64.72873688,89.00259399
64.59651947,89.04735565
64.46416473,89.09172058
64.33167267,89.13568115
64.1990509,89.17923737
64.06629944,89.22238922
63.93341064,89.26512909
63.80039215,89.30747223
63.66724777,89.34940338
63.53397751,89.39093018
63.40057755,89.43204498
63.26705551,89.47275543
63.13340759,89.51306152
62.9996376,89.55295563
62.86574554,89.59243774
62.73173523,89.6315155
62.59760666,89.67018127
62.46335983,89.70844269
62.32899475,89.74629211
62.19451904,89.78372955
62.05992508,89.820755
61.92522049,89.85736847
61.79040527,89.89357758
61.65548325,89.92936707
61.52044678,89.96474457
61.38530731,89.99971771
61.25006104,90.03427124
61.11470795,90.06841278
60.97925186,90.10214233
60.84369278,90.13545227
60.70803452,90.16835785
60.57227325,90.20084381
60.43641663,90.23291779
60.30046082,90.26457214
60.16440964,90.29581451
60.02826691,90.32663727
59.89202499,90.35704803
59.75569534,90.38704681
59.61927414,90.41661835
59.48276138,90.44578552
59.34616089,90.47452545
59.20947266,90.50285339
59.0727005,90.53076172
58.93584061,90.55825806
58.7989006,90.58532715
58.66187668,90.61198425
58.52477264,90.63822174
58.3875885,90.66403961
58.25032806,90.68943787
58.11298752,90.7144165
57.97557449,90.73898315
57.83808517,90.76312256
57.70052338,90.78684235
57.5628891,90.81014252
57.42518616,90.83302307
57.28741455,90.85548401
57.14957428,90.87752533
57.01166534,90.8991394
56.87369156,90.92034149
56.73565674,90.94111633
56.59755707,90.96147156
56.45940018,90.98139954
56.32117844,91.00091553
56.18290329,91.02000427
56.04456711,91.03866577
55.90617752,91.05690765
55.76773453,91.07472992
55.62923813,91.09213257
55.49069214,91.10910034
55.35209656,91.12565613
55.21345139,91.14178467
55.07476044,91.15748596
54.93602371,91.17276764
54.79724503,91.18762207
54.65842819,91.20205688
54.51956558,91.21606445
54.38066864,91.2296524
54.24173355,91.24280548
54.10276413,91.25554657
53.96376419,91.26785278
53.82472992,91.27973938
53.68566513,91.29119873
53.54657364,91.30223846
53.40745544,91.31284332
53.26831436,91.32302856
53.12915039,91.33279419
52.98996735,91.34212494
52.85076523,91.35103607
52.71154404,91.35951996
52.5723114,91.36758423
52.43306732,91.37521362
52.2938118,91.3824234
52.15454483,91.38920593
52.01527405,91.39556122
51.87600327,91.40149689
51.73672485,91.40700531
51.59745026,91.41208649
51.45817566,91.41674042
51.31890869,91.42097473
51.17964935,91.4247818
51.04039764,91.42816162
50.90115738,91.43112183
50.76193619,91.43364716
50.62272644,91.4357605
50.48353958,91.43744659
50.3443718,91.43870544
50.20523071,91.43953705
50.06612015,91.43994904
49.92710876,91.44000244
49.78817749,91.44000244
49.64925385,91.44000244
49.51033783,91.44000244
49.37142563,91.44000244
49.23252106,91.44000244
49.09362793,91.44000244
48.95473862,91.44000244
48.81585693,91.44000244
48.67698669,91.44000244
48.53812408,91.44000244
48.3992691,91.44000244
48.26042175,91.44000244
48.12158203,91.44000244
47.98275375,91.44000244
47.84393311,91.44000244
47.7051239,91.44000244
47.56631851,91.44000244
47.42752457,91.44000244
47.28873444,91.44000244
47.14995575,91.44000244
47.01118469,91.44000244
46.87241745,91.44000244
46.73366165,91.44000244
46.59491348,91.44000244
46.45616913,91.44000244
46.3174324,91.44000244
46.17869949,91.44000244
46.03997803,91.44000244
45.90125656,91.44000244
45.76254272,91.44000244
45.6238327,91.44000244
45.48513031,91.44000244
45.34642792,91.44000244
45.20773315,91.44000244
45.06904221,91.44000244
44.93035126,91.44000244
44.79166412,91.44000244
44.6529808,91.44000244
44.51429749,91.44000244
44.37561798,91.44000244
44.23693848,91.44000244
44.09826279,91.44000244
43.9595871,91.44000244
43.82090759,91.44000244
43.6822319,91.44000244
43.54355621,91.44000244
43.40487671,91.44000244
43.26620102,91.44000244
43.1275177,91.44000244
42.9888382,91.44000244
42.85015488,91.44000244
42.71146774,91.44000244
42.57278061,91.44000244
42.43408966,91.44000244
42.2953949,91.44000244
42.15669632,91.44000244
42.01799393,91.44000244
41.87928772,91.44000244
41.7405777,91.44000244
41.60186386,91.44000244
41.4631424,91.44000244
41.32442093,91.44000244
41.18568802,91.44000244
41.04695511,91.44000244
40.90821457,91.44000244
40.7694664,91.44000244
40.63071442,91.44000244
40.49195862,91.44000244
40.35319138,91.44000244
40.21442413,91.44000244
40.07564545,91.44000244
39.93686295,91.44000244
39.798069,91.44000244
39.65927124,91.44000244
39.52046967,91.44000244
39.38165665,91.44000244
39.24283981,91.44000244
39.10401154,91.44000244
38.96517944,91.44000244
38.82633972,91.44000244
38.68749237,91.44000244
38.54863739,91.44000244
38.40977478,91.44000244
38.27090454,91.44000244
38.13203049,91.44000244
37.99314499,91.44000244
37.85425186,91.44000244
37.71535492,91.44000244
37.57645035,91.44000244
37.43753433,91.44000244
37.2986145,91.44000244
37.15968704,91.44000244
37.02075195,91.44000244
36.88181305,91.44000244
36.7428627,91.44000244
36.60390854,91.44000244
36.46494675,91.44000244
36.32597733,91.44000244
36.18700027,91.44000244
36.04801941,91.44000244
35.90903091,91.44000244
35.77003479,91.44000244
35.63103485,91.44000244
35.49202728,91.44000244
35.3530159,91.44000244
35.21399689,91.44000244
35.07497025,91.44000244
34.9359436,91.44000244
34.79690552,91.44000244
34.65786743,91.44000244
34.51882172,91.44000244
34.37976837,91.44000244
34.24071503,91.44000244
34.10165405,91.44000244
33.96258926,91.44000244
33.82352066,91.44000244
33.68444443,91.44000244
33.54536819,91.44000244
33.40628815,91.44000244
33.26720047,91.44000244
33.12811279,91.44000244
32.9890213,91.44000244
32.84992599,91.44000244
32.71082687,91.44000244
32.57172394,91.44000244
32.432621,91.44000244
32.29351044,91.44000244
32.15440369,91.44000244
32.01528931,91.44000244
31.87617683,91.44000244
31.73706055,91.44000244
31.59794235,91.44000244
31.45882225,91.44000244
31.31970024,91.44000244
31.18057823,91.44000244
31.04145432,91.44000244
30.9023304,91.44000244
30.76320267,91.44000244
30.62407684,91.44000244
30.48494911,91.44000244
30.34582138,91.44000244
30.20669365,91.44000244
30.06756592,91.44000244
29.92843628,91.44000244
29.78930855,91.44000244
29.65017891,91.44000244
29.51105118,91.44000244
29.37192345,91.44000244
29.23279762,91.44000244
29.0936718,91.44000244
28.95454597,91.44000244
28.81542206,91.44000244
28.67629814,91.44000244
28.53717613,91.44000244
28.39805412,91.44000244
28.25893402,91.44000244
28.11981583,91.44000244
27.98069954,91.44000244
27.84158516,91.44000244
27.70247269,91.44000244
27.56336021,91.44000244
27.42425156,91.44000244
27.2851429,91.44000244
27.14603806,91.44000244
27.00693512,91.44000244
26.86783409,91.44000244
26.72873688,91.44000244
26.58963966,91.44000244
26.45054626,91.44000244
26.31145477,91.44000244
26.1723671,91.44000244
26.03328133,91.44000244
25.89419746,91.44000244
25.75511742,91.44000244
25.61604118,91.44000244
25.47696495,91.44000244
25.33789444,91.44000244
25.19882584,91.44000244
25.05975914,91.44000244
24.92069626,91.44000244
24.78163719,91.44000244
24.64258003,91.44000244
24.50352669,91.44000244
24.36447716,91.44000244
24.22542953,91.44000244
24.08638573,91.44000244
23.94734383,91.44000244
23.80830574,91.44000244
23.66927147,91.44000244
23.53024101,91.44000244
23.39121246,91.44000244
23.25218773,91.44000244
23.11316681,91.44000244
22.9741478,91.44000244
22.8351326,91.44000244
22.69612122,91.44000244
22.55711365,91.44000244
22.41810799,91.44000244
22.27910614,91.44000244
22.1401062,91.44000244
22.00111008,91.44000244
21.86211777,91.44000244
21.72312927,91.44000244
21.58414268,91.44000244
21.445158,91.44000244
21.30617905,91.44000244
21.167202,91.44000244
21.02822685,91.44000244
20.88925743,91.44000244
20.75028801,91.44000244
20.61132431,91.44000244
20.47236061,91.44000244
20.33340263,91.44000244
20.19444656,91.44000244
20.0554924,91.44000244
19.91654205,91.44000244
19.77759361,91.44000244
19.63864708,91.44000244
19.49970627,91.44000244
19.36076546,91.44000244
19.22182846,91.44000244
19.08289337,91.44000244
18.94396019,91.44000244
18.80503082,91.44000244
18.66610336,91.44000244
18.52717781,91.44000244
18.38825607,91.44000244
18.24933624,91.44000244
18.11041832,91.44000244
17.9715023,91.44000244
17.8325882,91.44000244
17.69367599,91.44000244
17.55476761,91.44000244
17.41585922,91.44000244
17.27695465,91.44000244
17.13805008,91.44000244
16.99914932,91.44000244
16.86024857,91.44000244
16.72135162,91.44000244
16.58245468,91.44000244
16.44355965,91.44000244
16.30466652,91.44000244
16.1657753,91.44000244
16.02688599,91.44000244
15.88799858,91.44000244
15.74911118,91.44000244
15.61022663,91.44000244
15.47134209,91.44000244
15.33245945,91.44000244
15.19357872,91.44000244
15.05469894,91.44000244
